episode,dqn_routing_reward,dqn_bottleneck_util,spf_bottleneck_util,dqn_avg_latency,spf_avg_latency,multicast_reward,multicast_bw_saved_mbps,ddos_accuracy,ddos_false_positive
1672,-1.1206,28.04,27.51,2.00,2.00,22.6000,40.00,1.0,0.0
1673,-1.4978,53.18,44.89,2.00,2.00,38.5000,70.00,1.0,0.0
1674,-163.0672,22.99,22.99,15.90,15.90,33.9000,60.00,1.0,0.0
1675,-4.7500,17.95,17.95,8.00,8.00,38.5000,70.00,1.0,0.0
1676,-2.0978,26.52,27.88,10.00,14.00,45.2000,80.00,1.0,0.0
1677,-2.7384,49.23,54.00,16.00,17.00,22.6000,40.00,1.0,0.0
1678,-261.5097,97.58,97.58,5.00,5.00,22.6000,40.00,1.0,0.0
1679,-1.2955,18.70,23.57,8.30,11.30,33.9000,60.00,1.0,0.0
1680,-2.0539,23.59,24.52,10.00,14.00,45.2000,80.00,1.0,0.0
1681,-2.4845,40.65,54.93,14.00,14.00,33.9000,60.00,1.0,0.0
1682,-82.7747,89.83,89.83,5.00,5.00,33.9000,60.00,1.0,0.0
1683,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
1684,-2.5746,22.97,22.97,26.60,26.60,45.2000,80.00,1.0,0.0
1685,-2.5036,46.88,46.88,8.00,8.00,33.9000,60.00,1.0,0.0
1686,-1.1064,27.09,27.09,8.00,8.00,22.6000,40.00,1.0,0.0
1687,-1.1100,24.00,24.00,3.00,3.00,33.9000,60.00,1.0,0.0
1688,-1.0968,26.45,16.05,2.00,2.00,22.6000,40.00,1.0,0.0
1689,-1.8613,38.83,38.83,9.90,9.90,38.5000,70.00,1.0,0.0
1690,-1.0996,26.64,26.64,8.00,8.00,22.6000,40.00,1.0,0.0
1691,-1.1247,28.32,28.32,8.00,8.00,45.2000,80.00,1.0,0.0
1692,-1.8876,29.60,29.17,5.00,5.00,22.6000,40.00,1.0,0.0
1693,-1.4251,48.34,49.05,2.00,2.00,38.5000,70.00,1.0,0.0
1694,-1.4165,20.43,20.43,10.20,10.20,38.5000,70.00,1.0,0.0
1695,-0.8954,13.02,13.02,8.00,8.00,38.5000,70.00,1.0,0.0
1696,-2.9187,27.82,27.82,8.00,8.00,33.9000,60.00,1.0,0.0
1697,-1.0910,36.07,36.07,5.00,5.00,22.6000,40.00,1.0,0.0
1698,-87.7216,90.40,90.40,5.00,5.00,22.6000,40.00,1.0,0.0
1699,-0.8231,18.54,18.54,4.90,4.90,45.2000,80.00,1.0,0.0
1700,-1.0076,20.51,20.51,8.00,8.00,45.2000,80.00,1.0,0.0
1701,-2.4640,50.93,49.11,10.00,14.00,45.2000,80.00,1.0,0.0
1702,-1.8238,28.25,28.25,10.00,10.00,22.6000,40.00,1.0,0.0
1703,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
1704,-2.2380,17.87,17.87,21.40,21.40,33.9000,60.00,1.0,0.0
1705,-2.4712,51.42,50.56,10.00,14.00,45.2000,80.00,1.0,0.0
1706,-1.0464,23.09,23.09,8.00,8.00,22.6000,40.00,1.0,0.0
1707,-3.0529,26.86,50.00,23.00,83.00,33.9000,60.00,1.0,0.0
1708,-1.8346,28.97,28.97,10.00,10.00,33.9000,60.00,1.0,0.0
1709,-2.6259,50.06,48.50,19.50,26.10,45.2000,80.00,1.0,0.0
1710,-1.9671,24.47,18.68,14.00,14.00,27.2000,50.00,1.0,0.0
1711,-1.1332,28.88,28.88,8.00,8.00,22.6000,40.00,1.0,0.0
1712,-1.1301,28.67,28.67,2.00,2.00,38.5000,70.00,1.0,0.0
1713,-1.3329,42.19,49.20,2.00,2.00,27.2000,50.00,1.0,0.0
1714,-3.0768,22.09,22.09,7.60,7.60,33.9000,60.00,1.0,0.0
1715,-1.0405,22.70,22.70,8.00,8.00,27.2000,50.00,1.0,0.0
1716,-1.0280,21.87,21.87,8.00,8.00,33.9000,60.00,1.0,0.0
1717,-2.1016,46.77,52.14,10.00,11.00,45.2000,80.00,1.0,0.0
1718,-162.8231,86.80,86.80,2.00,2.00,22.6000,40.00,1.0,0.0
1719,-1.6984,22.56,22.56,15.20,15.20,22.6000,40.00,1.0,0.0
1720,-2.0891,25.94,19.19,10.00,14.00,45.2000,80.00,1.0,0.0
1721,-2.3272,52.58,54.87,10.00,14.00,45.2000,80.00,1.0,0.0
1722,-94.6362,91.18,91.18,2.00,2.00,22.6000,40.00,1.0,0.0
1723,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
1724,-2.8129,29.19,24.30,23.50,29.30,33.9000,60.00,1.0,0.0
1725,-1.5120,54.14,54.14,8.00,8.00,45.2000,80.00,1.0,0.0
1726,-109.1824,29.74,20.36,14.00,14.00,22.6000,40.00,1.0,0.0
1727,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
1728,-2.4308,27.05,27.05,13.50,13.50,33.9000,60.00,1.0,0.0
1729,-2.1375,50.16,50.16,15.70,15.70,33.9000,60.00,1.0,0.0
1730,-1.1270,28.47,28.47,8.00,8.00,33.9000,60.00,1.0,0.0
1731,-0.8950,13.00,13.00,8.00,8.00,27.2000,50.00,1.0,0.0
1732,-0.6652,17.68,17.68,2.00,2.00,38.5000,70.00,1.0,0.0
1733,-2.6447,39.65,49.81,17.00,14.00,38.5000,70.00,1.0,0.0
1734,-1.0424,24.16,24.16,7.60,7.60,22.6000,40.00,1.0,0.0
1735,-0.8724,11.49,11.49,8.00,8.00,38.5000,70.00,1.0,0.0
1736,-0.8964,13.10,13.10,8.00,8.00,45.2000,80.00,1.0,0.0
1737,-1.2308,48.72,48.72,4.00,4.00,22.6000,40.00,1.0,0.0
1738,-202.1466,96.42,96.42,2.00,2.00,33.9000,60.00,1.0,0.0
1739,-0.8766,25.11,25.11,4.00,4.00,22.6000,40.00,1.0,0.0
1740,-0.9603,17.35,17.35,8.00,8.00,45.2000,80.00,1.0,0.0
1741,-2.4181,47.87,54.08,10.00,14.00,33.9000,60.00,1.0,0.0
1742,-3.5368,25.79,93.47,27.00,22.00,45.2000,80.00,1.0,0.0
1743,-1.7858,25.72,29.69,10.00,11.00,22.6000,40.00,1.0,0.0
1744,-2.1298,23.32,23.32,17.60,17.60,45.2000,80.00,1.0,0.0
1745,-2.3667,54.41,54.41,10.00,14.00,22.6000,40.00,1.0,0.0
1746,-1.8258,15.06,15.06,14.00,14.00,45.2000,80.00,1.0,0.0
1747,-1.1546,26.97,27.57,3.00,3.00,22.6000,40.00,1.0,0.0
1748,-2.3704,24.69,24.69,16.00,17.00,45.2000,80.00,1.0,0.0
1749,-1.8107,53.38,53.38,8.20,8.20,22.6000,40.00,1.0,0.0
1750,-1.9505,23.36,23.36,14.00,14.00,33.9000,60.00,1.0,0.0
1751,-1.9827,25.52,22.54,14.00,14.00,22.6000,40.00,1.0,0.0
1752,-1.1124,27.49,14.84,2.00,2.00,27.2000,50.00,1.0,0.0
1753,-2.4102,40.68,40.68,18.00,18.00,27.2000,50.00,1.0,0.0
1754,-2.2453,24.69,24.69,25.70,19.50,27.2000,50.00,1.0,0.0
1755,-1.0371,22.47,22.47,8.00,8.00,38.5000,70.00,1.0,0.0
1756,-1.8910,20.91,20.91,10.00,14.00,22.6000,40.00,1.0,0.0
1757,-1.9012,50.08,50.08,11.00,11.00,45.2000,80.00,1.0,0.0
1758,-3.4288,26.92,96.91,24.50,13.50,22.6000,40.00,1.0,0.0
1759,-2.2308,22.38,50.00,19.90,58.60,33.9000,60.00,1.0,0.0
1760,-2.1173,27.82,23.26,10.00,14.00,22.6000,40.00,1.0,0.0
1761,-2.3996,46.64,46.64,10.00,14.00,22.6000,40.00,1.0,0.0
1762,-141.3743,26.80,91.49,21.00,17.00,22.6000,40.00,1.0,0.0
1763,-2.0806,23.71,23.71,16.50,16.50,33.9000,60.00,1.0,0.0
1764,-2.3679,22.78,22.78,4.70,4.70,22.6000,40.00,1.0,0.0
1765,-1.3206,41.37,41.37,8.00,8.00,33.9000,60.00,1.0,0.0
1766,-0.9005,13.37,13.37,8.00,8.00,22.6000,40.00,1.0,0.0
1767,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
1768,-1.8313,25.42,22.94,5.00,5.00,45.2000,80.00,1.0,0.0
1769,-2.3909,49.73,40.80,14.90,16.10,33.9000,60.00,1.0,0.0
1770,-0.9504,16.69,16.69,8.00,8.00,33.9000,60.00,1.0,0.0
1771,-0.9639,17.59,17.59,8.00,8.00,38.5000,70.00,1.0,0.0
1772,-2.1740,24.93,24.93,18.00,18.00,38.5000,70.00,1.0,0.0
1773,-2.2572,48.25,53.81,5.00,5.00,22.6000,40.00,1.0,0.0
1774,-1.7414,21.42,21.42,16.40,16.40,22.6000,40.00,1.0,0.0
1775,-0.9652,17.68,17.68,8.00,8.00,38.5000,70.00,1.0,0.0
1776,-1.9278,21.85,21.85,14.00,14.00,22.6000,40.00,1.0,0.0
1777,-1.3856,45.70,50.03,2.00,2.00,22.6000,40.00,1.0,0.0
1778,-71.8071,88.35,88.35,5.00,5.00,45.2000,80.00,1.0,0.0
1779,-1.1267,27.78,27.78,8.20,8.20,45.2000,80.00,1.0,0.0
1780,-2.0063,27.09,27.09,14.00,14.00,45.2000,80.00,1.0,0.0
1781,-1.3235,41.57,41.57,8.00,8.00,45.2000,80.00,1.0,0.0
1782,-224.7827,97.11,97.11,5.00,5.00,33.9000,60.00,1.0,0.0
1783,-1.7832,25.55,25.55,10.00,10.00,22.6000,40.00,1.0,0.0
1784,-2.9097,24.98,24.98,7.20,7.20,22.6000,40.00,1.0,0.0
1785,-2.4780,51.87,49.56,10.00,14.00,22.6000,40.00,1.0,0.0
1786,-2.0396,16.44,29.31,14.00,14.00,33.9000,60.00,1.0,0.0
1787,-6.2500,50.00,50.00,80.00,84.50,45.2000,80.00,1.0,0.0
1788,-2.8266,26.77,29.74,18.50,19.50,33.9000,60.00,1.0,0.0
1789,-2.0698,54.99,47.89,12.90,13.00,45.2000,80.00,1.0,0.0
1790,-256.0489,28.62,24.95,14.00,14.00,45.2000,80.00,1.0,0.0
1791,-4.7500,15.41,15.41,8.00,8.00,27.2000,50.00,1.0,0.0
1792,-1.1212,24.75,21.58,3.00,3.00,27.2000,50.00,1.0,0.0
1793,-2.8092,53.95,47.94,16.00,17.00,27.2000,50.00,1.0,0.0
1794,-1.6067,29.78,29.78,11.20,11.20,38.5000,70.00,1.0,0.0
1795,-1.0820,25.46,25.46,8.00,8.00,22.6000,40.00,1.0,0.0
1796,-1.9182,21.21,20.12,14.00,14.00,33.9000,60.00,1.0,0.0
1797,-1.2626,37.51,46.20,2.00,2.00,45.2000,80.00,1.0,0.0
1798,-0.6633,14.22,14.22,3.00,3.00,22.6000,40.00,1.0,0.0
1799,-2.0723,22.82,50.00,16.60,50.00,33.9000,60.00,1.0,0.0
1800,-0.9613,17.42,17.42,8.00,8.00,45.2000,80.00,1.0,0.0
1801,-2.4280,48.53,37.45,10.00,8.00,45.2000,80.00,1.0,0.0
1802,-140.1387,91.70,91.70,2.00,2.00,45.2000,80.00,1.0,0.0
1803,-1.6885,25.90,25.90,14.00,14.00,22.6000,40.00,1.0,0.0
1804,-2.5444,19.86,19.86,5.10,5.10,45.2000,80.00,1.0,0.0
1805,-2.4955,53.03,51.13,10.00,14.00,33.9000,60.00,1.0,0.0
1806,-1.9745,24.97,29.91,14.00,14.00,45.2000,80.00,1.0,0.0
1807,-8.4750,28.38,28.38,5.50,5.50,45.2000,80.00,1.0,0.0
1808,-0.8950,23.00,23.00,5.00,5.00,45.2000,80.00,1.0,0.0
1809,-1.4488,43.58,43.58,9.90,9.90,33.9000,60.00,1.0,0.0
1810,-0.8515,10.10,10.10,8.00,8.00,22.6000,40.00,1.0,0.0
1811,-1.1350,23.87,29.00,20.00,8.00,22.6000,40.00,1.0,0.0
1812,-0.9881,19.21,19.21,2.00,2.00,38.5000,70.00,1.0,0.0
1813,-2.2628,50.85,50.85,12.00,12.00,22.6000,40.00,1.0,0.0
1814,-2.2016,19.21,19.21,7.60,7.60,38.5000,70.00,1.0,0.0
1815,-2.0118,27.45,27.45,14.00,14.00,27.2000,50.00,1.0,0.0
1816,-1.0027,20.18,20.18,8.00,8.00,33.9000,60.00,1.0,0.0
1817,-4.1801,53.68,53.68,20.50,20.50,45.2000,80.00,1.0,0.0
1818,-2.5890,24.27,24.27,20.50,20.50,33.9000,60.00,1.0,0.0
1819,-2.0217,21.44,21.44,16.00,16.00,22.6000,40.00,1.0,0.0
1820,-2.0901,26.01,25.98,10.00,14.00,22.6000,40.00,1.0,0.0
1821,-1.4491,49.94,49.94,8.00,8.00,45.2000,80.00,1.0,0.0
1822,-77.4446,89.26,89.26,2.00,2.00,45.2000,80.00,1.0,0.0
1823,-1.6597,23.98,23.98,14.00,14.00,45.2000,80.00,1.0,0.0
1824,-1.5616,21.78,21.78,12.70,12.70,33.9000,60.00,1.0,0.0
1825,-2.5233,54.89,54.89,10.00,14.00,33.9000,60.00,1.0,0.0
1826,-1.0470,23.13,23.13,8.00,8.00,33.9000,60.00,1.0,0.0
1827,-3.8500,50.00,50.00,50.00,50.00,45.2000,80.00,1.0,0.0
1828,-1.6429,22.86,22.86,14.00,14.00,22.6000,40.00,1.0,0.0
1829,-2.3160,49.40,49.40,13.50,13.50,22.6000,40.00,1.0,0.0
1830,-1.0274,21.83,21.83,8.00,8.00,33.9000,60.00,1.0,0.0
1831,-0.8552,10.35,10.35,8.00,8.00,38.5000,70.00,1.0,0.0
1832,-1.7751,21.67,17.31,5.00,5.00,22.6000,40.00,1.0,0.0
1833,-1.5043,53.62,49.58,2.00,2.00,38.5000,70.00,1.0,0.0
1834,-1.0045,18.63,18.63,8.50,8.50,38.5000,70.00,1.0,0.0
1835,-1.9933,26.22,26.22,14.00,14.00,22.6000,40.00,1.0,0.0
1836,-1.7881,19.39,12.54,10.00,14.00,45.2000,80.00,1.0,0.0
1837,-2.1565,47.10,47.10,5.00,5.00,22.6000,40.00,1.0,0.0
1838,-150.1874,94.69,94.69,5.00,5.00,22.6000,40.00,1.0,0.0
1839,-2.0806,29.70,50.00,14.70,55.20,22.6000,40.00,1.0,0.0
1840,-1.1186,27.91,27.91,8.00,8.00,22.6000,40.00,1.0,0.0
1841,-2.2515,43.43,52.25,14.00,14.00,45.2000,80.00,1.0,0.0
1842,-1.3972,21.48,12.96,9.50,4.00,45.2000,80.00,1.0,0.0
1843,-3.0960,29.74,29.74,23.00,23.00,45.2000,80.00,1.0,0.0
1844,-2.0167,22.45,22.45,15.60,15.60,22.6000,40.00,1.0,0.0
1845,-2.3993,53.29,53.82,14.00,14.00,33.9000,60.00,1.0,0.0
1846,-0.9017,13.45,13.45,8.00,8.00,33.9000,60.00,1.0,0.0
1847,-2.6494,28.29,28.29,20.50,20.50,45.2000,80.00,1.0,0.0
1848,-1.1398,14.32,17.80,6.50,2.50,33.9000,60.00,1.0,0.0
1849,-3.0949,50.66,51.48,22.70,20.70,33.9000,60.00,1.0,0.0
1850,-0.9307,15.38,15.38,8.00,8.00,22.6000,40.00,1.0,0.0
1851,-1.0645,24.30,24.30,8.00,8.00,22.6000,40.00,1.0,0.0
1852,-2.4482,29.88,25.84,16.00,16.50,33.9000,60.00,1.0,0.0
1853,-1.5227,54.84,53.44,2.00,2.00,22.6000,40.00,1.0,0.0
1854,-2.1134,25.56,91.69,16.60,15.80,22.6000,40.00,1.0,0.0
1855,-0.9343,15.62,15.62,8.00,8.00,22.6000,40.00,1.0,0.0
1856,-2.8603,26.54,26.54,8.00,8.00,22.6000,40.00,1.0,0.0
1857,-1.3857,45.71,53.52,2.00,2.00,22.6000,40.00,1.0,0.0
1858,-99.4304,23.33,23.33,7.50,7.50,45.2000,80.00,1.0,0.0
1859,-1.5716,22.78,22.78,12.60,12.60,33.9000,60.00,1.0,0.0
1860,-1.9892,19.28,19.28,10.00,14.00,45.2000,80.00,1.0,0.0
1861,-2.4217,48.11,48.11,10.00,14.00,45.2000,80.00,1.0,0.0
1862,-3.0746,28.31,28.31,23.00,23.00,45.2000,80.00,1.0,0.0
1863,-2.5643,22.62,22.62,20.50,20.50,33.9000,60.00,1.0,0.0
1864,-1.2129,17.19,17.19,7.10,7.10,45.2000,80.00,1.0,0.0
1865,-2.4262,48.41,50.04,10.00,14.00,33.9000,60.00,1.0,0.0
1866,-0.8821,12.14,12.14,8.00,8.00,22.6000,40.00,1.0,0.0
1867,-0.9236,28.24,28.24,4.00,4.00,45.2000,80.00,1.0,0.0
1868,-0.9487,16.58,16.58,2.00,2.00,33.9000,60.00,1.0,0.0
1869,-1.9497,52.98,52.98,11.10,11.10,33.9000,60.00,1.0,0.0
1870,-0.8875,12.50,12.50,8.00,8.00,45.2000,80.00,1.0,0.0
1871,-1.0932,26.21,26.21,8.00,8.00,22.6000,40.00,1.0,0.0
1872,-2.3789,23.59,25.23,16.50,13.50,27.2000,50.00,1.0,0.0
1873,-2.1619,47.46,54.57,5.00,5.00,38.5000,70.00,1.0,0.0
1874,-1.5844,13.63,23.29,15.60,13.60,38.5000,70.00,1.0,0.0
1875,-1.9453,23.02,17.44,14.00,14.00,38.5000,70.00,1.0,0.0
1876,-2.1406,29.37,29.50,10.00,14.00,45.2000,80.00,1.0,0.0
1877,-1.3834,45.56,48.42,2.00,2.00,33.9000,60.00,1.0,0.0
1878,-1.1926,29.50,29.50,3.00,3.00,45.2000,80.00,1.0,0.0
1879,-1.3516,15.44,15.44,10.40,10.40,22.6000,40.00,1.0,0.0
1880,-2.1464,29.76,22.85,10.00,14.00,33.9000,60.00,1.0,0.0
1881,-2.4071,47.14,52.26,10.00,14.00,33.9000,60.00,1.0,0.0
1882,-3.3988,24.92,95.37,24.50,13.50,33.9000,60.00,1.0,0.0
1883,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1884,-1.4494,27.96,27.96,8.60,8.60,45.2000,80.00,1.0,0.0
1885,-1.2252,35.01,35.01,8.00,8.00,45.2000,80.00,1.0,0.0
1886,-0.8540,10.26,10.26,8.00,8.00,22.6000,40.00,1.0,0.0
1887,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
1888,-1.0750,25.00,25.48,2.00,2.00,45.2000,80.00,1.0,0.0
1889,-1.5344,43.96,43.96,5.50,5.50,33.9000,60.00,1.0,0.0
1890,-1.0307,22.05,22.05,8.00,8.00,38.5000,70.00,1.0,0.0
1891,-2.9447,19.27,19.27,8.00,8.00,22.6000,40.00,1.0,0.0
1892,-1.1045,26.97,26.97,2.00,2.00,22.6000,40.00,1.0,0.0
1893,-2.2324,52.16,52.84,5.00,5.00,22.6000,40.00,1.0,0.0
1894,-1.5685,18.23,18.23,13.90,13.90,22.6000,40.00,1.0,0.0
1895,-1.0338,22.25,22.25,8.00,8.00,45.2000,80.00,1.0,0.0
1896,-1.0276,21.84,21.84,8.00,8.00,22.6000,40.00,1.0,0.0
1897,-3.2123,45.82,53.86,20.50,20.50,22.6000,40.00,1.0,0.0
1898,-0.5801,10.34,10.34,2.50,2.50,22.6000,40.00,1.0,0.0
1899,-1.5306,18.37,18.37,13.10,13.10,45.2000,80.00,1.0,0.0
1900,-2.0867,25.78,25.78,10.00,14.00,45.2000,80.00,1.0,0.0
1901,-1.3442,42.94,42.94,8.00,8.00,33.9000,60.00,1.0,0.0
1902,-188.3720,96.05,96.05,2.00,2.00,33.9000,60.00,1.0,0.0
1903,-2.1690,24.60,24.60,18.00,18.00,33.9000,60.00,1.0,0.0
1904,-0.6060,13.07,13.07,2.20,2.20,22.6000,40.00,1.0,0.0
1905,-2.4419,49.46,48.64,10.00,14.00,33.9000,60.00,1.0,0.0
1906,-1.8852,19.02,19.02,14.00,14.00,22.6000,40.00,1.0,0.0
1907,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1908,-1.9476,24.84,24.84,13.50,13.50,22.6000,40.00,1.0,0.0
1909,-1.2476,44.84,44.84,5.50,5.50,45.2000,80.00,1.0,0.0
1910,-1.0143,20.95,20.95,8.00,8.00,33.9000,60.00,1.0,0.0
1911,-1.0202,21.35,21.35,8.00,8.00,22.6000,40.00,1.0,0.0
1912,-1.8468,26.45,26.45,5.00,5.00,38.5000,70.00,1.0,0.0
1913,-1.4425,49.50,49.50,2.00,2.00,38.5000,70.00,1.0,0.0
1914,-3.2503,23.36,29.67,28.00,23.80,27.2000,50.00,1.0,0.0
1915,-0.8924,12.83,12.83,8.00,8.00,22.6000,40.00,1.0,0.0
1916,-0.9074,13.83,13.83,8.00,8.00,45.2000,80.00,1.0,0.0
1917,-2.4589,53.93,53.93,15.00,15.00,22.6000,40.00,1.0,0.0
1918,-230.9797,97.06,97.06,2.00,2.00,45.2000,80.00,1.0,0.0
1919,-2.1535,27.56,23.18,16.80,11.40,45.2000,80.00,1.0,0.0
1920,-2.1436,29.57,26.17,10.00,14.00,22.6000,40.00,1.0,0.0
1921,-2.4248,48.32,48.32,10.00,14.00,45.2000,80.00,1.0,0.0
1922,-66.8315,87.68,87.68,2.00,2.00,22.6000,40.00,1.0,0.0
1923,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
1924,-1.4048,22.65,22.65,9.30,9.30,45.2000,80.00,1.0,0.0
1925,-2.4948,52.99,50.27,10.00,14.00,22.6000,40.00,1.0,0.0
1926,-1.9347,22.31,22.31,14.00,14.00,33.9000,60.00,1.0,0.0
1927,-1.1765,28.43,22.74,3.00,3.00,33.9000,60.00,1.0,0.0
1928,-1.4959,28.06,28.06,9.50,9.50,45.2000,80.00,1.0,0.0
1929,-1.9639,51.59,51.59,11.80,11.80,45.2000,80.00,1.0,0.0
1930,-0.8726,11.51,11.51,8.00,8.00,33.9000,60.00,1.0,0.0
1931,-1.0496,23.31,23.31,8.00,8.00,27.2000,50.00,1.0,0.0
1932,-1.0922,26.15,23.61,2.00,2.00,38.5000,70.00,1.0,0.0
1933,-1.5034,53.56,53.58,2.00,2.00,38.5000,70.00,1.0,0.0
1934,-0.8182,15.55,15.55,5.70,5.70,22.6000,40.00,1.0,0.0
1935,-1.0104,20.69,20.69,8.00,8.00,33.9000,60.00,1.0,0.0
1936,-2.1260,28.40,28.60,10.00,14.00,33.9000,60.00,1.0,0.0
1937,-1.5276,46.84,46.84,4.50,4.50,33.9000,60.00,1.0,0.0
1938,-138.0068,94.16,94.16,2.00,2.00,45.2000,80.00,1.0,0.0
1939,-0.8382,16.54,16.54,5.80,5.80,45.2000,80.00,1.0,0.0
1940,-0.8508,10.06,10.06,8.00,8.00,33.9000,60.00,1.0,0.0
1941,-1.2398,35.99,35.99,8.00,8.00,45.2000,80.00,1.0,0.0
1942,-1.5561,27.07,27.07,11.00,11.00,33.9000,60.00,1.0,0.0
1943,-2.9219,29.80,50.00,19.50,75.00,22.6000,40.00,1.0,0.0
1944,-0.7559,14.39,14.39,4.80,4.80,22.6000,40.00,1.0,0.0
1945,-1.4916,52.78,52.78,8.00,8.00,33.9000,60.00,1.0,0.0
1946,-1.0308,22.06,22.06,8.00,8.00,22.6000,40.00,1.0,0.0
1947,-1.9677,26.18,26.18,13.50,13.50,22.6000,40.00,1.0,0.0
1948,-1.6976,16.51,16.51,5.00,5.00,45.2000,80.00,1.0,0.0
1949,-1.4094,43.62,43.62,9.10,9.10,22.6000,40.00,1.0,0.0
1950,-1.9943,26.28,25.30,14.00,14.00,45.2000,80.00,1.0,0.0
1951,-1.1068,27.12,27.12,8.00,8.00,38.5000,70.00,1.0,0.0
1952,-0.7588,22.25,22.25,2.50,2.50,33.9000,60.00,1.0,0.0
1953,-1.3265,48.32,54.92,2.00,2.00,38.5000,70.00,1.0,0.0
1954,-1.4483,21.22,21.22,10.60,10.60,27.2000,50.00,1.0,0.0
1955,-0.8927,12.85,12.85,8.00,8.00,38.5000,70.00,1.0,0.0
1956,-2.1325,28.83,28.83,10.00,14.00,22.6000,40.00,1.0,0.0
1957,-1.3145,40.96,40.96,2.00,2.00,33.9000,60.00,1.0,0.0
1958,-140.4571,94.24,94.24,5.00,5.00,22.6000,40.00,1.0,0.0
1959,-0.8317,28.78,28.78,2.00,2.00,45.2000,80.00,1.0,0.0
1960,-1.1021,26.80,26.80,8.00,8.00,22.6000,40.00,1.0,0.0
1961,-2.2546,43.64,43.64,14.00,14.00,45.2000,80.00,1.0,0.0
1962,-126.6420,93.51,93.51,5.00,5.00,33.9000,60.00,1.0,0.0
1963,-1.8418,29.46,29.46,10.00,10.00,22.6000,40.00,1.0,0.0
1964,-1.5619,26.13,20.33,11.40,17.50,45.2000,80.00,1.0,0.0
1965,-1.5200,54.67,54.67,8.00,8.00,45.2000,80.00,1.0,0.0
1966,-0.9469,16.46,16.46,8.00,8.00,22.6000,40.00,1.0,0.0
1967,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
1968,-1.7305,22.03,22.03,10.00,10.00,22.6000,40.00,1.0,0.0
1969,-1.7572,37.81,39.08,11.80,7.30,45.2000,80.00,1.0,0.0
1970,-2.0439,29.59,29.59,14.00,14.00,33.9000,60.00,1.0,0.0
1971,-0.9224,14.83,14.83,8.00,8.00,22.6000,40.00,1.0,0.0
1972,-2.2163,27.76,28.86,12.00,13.50,38.5000,70.00,1.0,0.0
1973,-1.5686,54.57,54.61,3.00,3.00,38.5000,70.00,1.0,0.0
1974,-1.9211,26.07,26.07,18.60,18.60,22.6000,40.00,1.0,0.0
1975,-1.0913,26.08,26.08,8.00,8.00,33.9000,60.00,1.0,0.0
1976,-0.9157,14.38,14.38,8.00,8.00,45.2000,80.00,1.0,0.0
1977,-1.4319,45.46,45.46,3.00,3.00,22.6000,40.00,1.0,0.0
1978,-92.8032,91.00,91.00,2.00,2.00,22.6000,40.00,1.0,0.0
1979,-1.4975,24.83,24.83,10.50,10.50,45.2000,80.00,1.0,0.0
1980,-0.9401,16.01,16.01,8.00,8.00,33.9000,60.00,1.0,0.0
1981,-1.5126,54.17,54.17,8.00,8.00,22.6000,40.00,1.0,0.0
1982,-1.3326,23.84,23.84,7.50,7.50,22.6000,40.00,1.0,0.0
1983,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
1984,-1.1784,20.89,21.26,5.30,9.30,45.2000,80.00,1.0,0.0
1985,-1.3137,40.92,40.92,8.00,8.00,22.6000,40.00,1.0,0.0
1986,-1.9606,24.04,24.04,14.00,14.00,22.6000,40.00,1.0,0.0
1987,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1988,-1.6635,24.23,24.23,14.00,14.00,45.2000,80.00,1.0,0.0
1989,-2.4292,38.28,42.33,19.10,16.20,33.9000,60.00,1.0,0.0
1990,-0.9599,17.33,17.33,8.00,8.00,45.2000,80.00,1.0,0.0
1991,-0.8885,12.57,12.57,8.00,8.00,27.2000,50.00,1.0,0.0
1992,-0.8705,29.70,29.70,2.50,2.50,27.2000,50.00,1.0,0.0
1993,-1.3737,44.92,50.06,2.00,2.00,38.5000,70.00,1.0,0.0
1994,-1.4261,29.41,29.41,7.70,7.70,38.5000,70.00,1.0,0.0
1995,-2.0192,27.95,27.95,14.00,14.00,45.2000,80.00,1.0,0.0
1996,-2.1071,27.14,27.14,10.00,14.00,33.9000,60.00,1.0,0.0
1997,-2.7902,51.01,51.01,16.50,16.50,45.2000,80.00,1.0,0.0
1998,-80.2044,89.61,89.61,2.00,2.00,33.9000,60.00,1.0,0.0
1999,-2.8669,27.07,27.07,3.20,3.20,33.9000,60.00,1.0,0.0
2000,-2.1427,29.51,18.70,10.00,14.00,22.6000,40.00,1.0,0.0
2001,-1.3015,40.10,40.10,8.00,8.00,22.6000,40.00,1.0,0.0
2002,-125.7327,93.45,93.45,5.00,5.00,22.6000,40.00,1.0,0.0
