episode,reward,loss,dqn_bottleneck,spf_bottleneck,latency_ms,jitter_ms,loss_pct,epsilon
2615,0.6606,85.2794,39.3,25.79,4.38,1.202,0.02,0.238
2616,-26.947,22.0183,73.23,73.23,81.35,73.7,0.273,0.238
2617,3.4427,13.2844,48.06,48.06,8.12,2.325,0.024,0.238
2618,1.5932,13.2272,39.7,39.7,43.79,6.551,0.02,0.237
2619,3.2875,36.0533,26.2,26.2,14.54,1.308,0.013,0.237
2620,-458.654,13.0484,100.0,100.0,524.88,1181.68,30.05,0.237
2621,4.3492,28.1568,53.26,84.57,25.09,8.252,0.027,0.237
2622,-341.2497,5.6033,100.0,96.74,404.04,910.499,30.05,0.237
2623,7.3427,52.1176,43.12,96.81,48.91,8.946,0.022,0.236
2624,6.7755,5.4158,37.43,79.44,35.06,4.934,0.019,0.236
2625,0.7244,19.1155,30.8,14.94,3.66,0.926,0.015,0.236
2626,-2.3779,38.4866,54.52,54.52,28.18,9.69,0.027,0.236
2627,9.1022,5.9497,37.86,97.73,14.4,3.595,0.019,0.236
2628,-3.0476,29.3482,38.43,25.77,46.68,7.138,0.019,0.235
2629,3.0964,42.7271,33.23,33.23,17.57,2.007,0.017,0.235
2630,0.6725,45.9357,40.55,18.29,4.12,1.213,0.02,0.235
2631,-1.846,3.7235,49.34,37.85,23.82,6.55,0.025,0.235
2632,3.2782,27.9603,42.57,42.57,10.74,2.924,0.021,0.235
2633,-2768.7551,16.9582,100.0,100.0,3947.1,8882.017,30.05,0.234
2634,-4.7324,12.4153,46.56,25.33,37.98,8.333,0.023,0.234
2635,3.6698,54.5014,42.46,42.46,4.81,1.378,0.021,0.234
2636,-680.7351,25.7976,100.0,100.0,906.83,2042.117,30.05,0.234
2637,3.3492,21.056,39.4,39.4,9.91,2.543,0.02,0.234
2638,-5.6295,17.3682,41.98,29.78,53.71,9.44,0.021,0.234
2639,-1.1909,7.7293,36.57,21.6,18.25,2.782,0.018,0.233
2640,-422.604,56.535,100.0,94.35,524.88,1181.68,30.05,0.233
2641,-122.0019,5.3815,83.06,83.06,193.92,355.83,4.867,0.233
2642,6.9749,44.8654,46.64,91.84,12.31,3.658,0.023,0.233
2643,7.5937,60.6113,38.89,92.89,55.95,8.68,0.019,0.233
2644,-1432.9625,17.0577,100.0,100.0,1968.3,4429.375,30.05,0.232
2645,0.6243,15.8553,42.37,15.46,4.77,1.369,0.021,0.232
2646,-631.2063,16.0825,100.0,100.0,833.45,1877.021,30.05,0.232
2647,7.7902,21.5782,44.04,94.53,11.33,3.167,0.022,0.232
2648,-1.3964,52.5997,31.24,27.18,39.39,4.266,0.016,0.232
2649,7.087,31.0403,39.54,85.9,34.5,5.764,0.02,0.231
2650,0.7118,33.7499,34.39,29.29,3.75,1.005,0.017,0.231
2651,-1.722,16.1172,44.25,41.0,24.04,5.199,0.022,0.231
2652,9.9751,16.8761,33.26,96.92,8.87,2.061,0.017,0.231
2653,-3.3625,15.206,37.6,29.57,52.37,7.439,0.019,0.231
2654,7.5008,37.0146,36.55,83.98,30.83,4.671,0.018,0.23
2655,0.6145,46.4996,45.1,20.84,4.73,1.489,0.023,0.23
2656,0.2349,14.0674,64.14,83.04,41.43,22.792,0.032,0.23
2657,8.4825,16.7477,39.4,94.66,13.26,3.628,0.02,0.23
2658,3.891,35.3526,48.8,89.72,81.52,20.211,0.024,0.23
2659,6.6244,2.2981,44.87,95.03,50.72,10.437,0.022,0.229
2660,0.6896,26.0302,36.84,27.75,4.03,1.09,0.018,0.229
2661,-45.6879,11.9543,80.83,96.15,188.21,289.598,3.236,0.229
2662,-0.0065,20.0584,48.47,29.51,12.29,3.921,0.024,0.229
2663,3.3459,20.9367,48.43,83.9,81.98,19.579,0.024,0.229
2664,6.8523,20.3454,44.49,95.93,49.59,10.055,0.022,0.229
2665,10.9302,11.9192,27.33,95.42,3.21,0.848,0.014,0.228
2666,-635.8929,23.874,100.0,100.0,840.4,1892.643,30.05,0.228
2667,3.4999,47.3834,28.21,28.21,8.0,1.799,0.014,0.228
2668,6.3988,32.6273,43.27,94.8,71.83,13.47,0.022,0.228
2669,-2.0979,43.3603,37.02,25.18,32.16,4.9,0.019,0.228
2670,3.7216,18.5605,37.53,37.53,4.16,1.122,0.019,0.227
2671,3.0155,27.8748,45.59,45.59,15.99,3.449,0.023,0.227
2672,-781.9352,40.49,100.0,93.8,1056.6,2379.451,30.05,0.227
2673,2.8054,11.9452,42.44,42.44,20.8,3.628,0.021,0.227
2674,2.5694,49.2602,44.35,44.35,23.71,4.821,0.022,0.227
2675,0.7073,31.8673,33.68,24.65,3.86,0.997,0.017,0.226
2676,-14.0473,11.7602,67.13,67.13,55.49,34.584,0.034,0.226
2677,0.2927,9.3274,39.24,26.41,9.24,2.453,0.02,0.226
2678,3.6755,36.2445,38.76,38.76,5.67,0.976,0.019,0.226
2679,7.1363,17.2614,41.51,88.18,30.93,5.151,0.021,0.226
2680,9.1634,28.1107,34.41,90.37,3.72,1.002,0.017,0.225
2681,-49.3775,48.8368,82.58,45.96,208.75,369.398,4.481,0.225
2682,0.3356,12.9985,34.4,27.48,9.02,2.133,0.017,0.225
2683,6.2383,7.6836,45.67,92.83,48.08,10.403,0.023,0.225
2684,-3.8137,48.1418,29.41,24.0,29.52,3.378,0.015,0.225
2685,9.5665,26.1352,27.95,84.91,3.37,0.865,0.014,0.224
2686,2.4983,23.6674,54.42,54.42,20.68,6.745,0.027,0.224
2687,-781.5162,265.1375,100.0,93.3,1055.98,2378.054,30.05,0.224
2688,6.6605,35.632,42.17,95.74,78.5,13.662,0.021,0.224
2689,3.7613,23.9347,35.65,35.65,4.17,0.72,0.018,0.224
2690,-458.654,8.0518,100.0,100.0,524.88,1181.68,30.05,0.224
2691,2.8066,26.3247,48.62,48.62,18.5,4.532,0.024,0.223
2692,-781.9198,3.5178,100.0,96.52,1056.58,2379.399,30.05,0.223
2693,5.6972,36.5095,45.41,90.36,60.02,12.305,0.023,0.223
2694,10.2676,23.8563,30.21,95.71,23.16,2.413,0.015,0.223
2695,7.5235,13.7197,46.12,93.06,4.67,1.53,0.023,0.223
2696,-1.4173,38.1091,54.14,54.14,30.25,9.049,0.027,0.222
2697,-781.4831,22.6121,100.0,93.22,1055.93,2377.944,30.05,0.222
2698,6.7693,26.4323,40.84,89.68,55.69,9.514,0.02,0.222
2699,8.519,13.2487,37.82,94.44,30.38,4.894,0.019,0.222
2700,7.8996,25.1258,37.26,83.82,4.32,1.13,0.019,0.222
2701,2.3046,31.7279,56.52,56.52,22.24,8.056,0.028,0.221
2702,-427.5755,7.804,100.0,89.58,531.93,1198.252,30.05,0.221
2703,9.5409,25.397,32.53,97.3,50.87,6.04,0.016,0.221
2704,4.8159,35.8556,45.29,78.41,41.51,8.753,0.023,0.221
2705,-422.604,14.5202,100.0,97.36,524.88,1181.68,30.05,0.221
2706,-72.5878,20.1476,83.07,27.68,306.02,562.866,4.875,0.22
2707,0.1747,14.7619,44.05,26.17,10.45,3.03,0.022,0.22
2708,-3.9066,47.6266,41.7,38.32,58.29,9.921,0.021,0.22
2709,-3.078,20.4305,41.77,25.94,45.73,7.916,0.021,0.22
2710,7.7068,11.7084,45.38,93.62,5.0,1.549,0.023,0.22
2711,-7.9044,14.4908,60.26,60.26,39.18,16.463,0.03,0.219
2712,3.2289,19.1758,45.97,45.97,10.96,3.328,0.023,0.219
2713,3.7783,21.6214,26.99,26.99,4.2,0.538,0.013,0.219
2714,3.6436,40.1047,36.91,36.91,6.46,0.978,0.018,0.219
2715,0.6229,16.1877,43.14,29.78,4.74,1.399,0.022,0.219
2716,-98.0856,23.7456,81.86,81.86,169.96,282.805,3.942,0.219
2717,6.4806,23.9343,47.44,89.15,13.24,3.951,0.024,0.218
2718,2.7614,11.888,41.97,41.97,21.78,3.674,0.021,0.218
2719,10.4938,18.0837,27.64,92.82,13.53,1.343,0.014,0.218
2720,9.8846,49.4738,34.91,97.07,3.77,1.017,0.017,0.218
2721,-238.5195,21.0177,86.91,86.91,318.91,717.892,8.554,0.218
2722,-426.171,16.1467,100.0,94.97,529.85,1193.57,30.05,0.217
2723,2.6682,9.889,39.84,39.84,24.32,3.588,0.02,0.217
2724,8.3457,306.5765,38.6,94.08,32.3,4.927,0.019,0.217
2725,-422.604,38.5278,100.0,86.07,524.88,1181.68,30.05,0.217
2726,-1167.242,23.287,100.0,100.0,1574.64,3543.64,30.05,0.217
2727,3.596,31.4858,41.37,41.37,6.29,1.526,0.021,0.216
2728,-7.9122,48.2868,42.88,22.58,56.32,10.96,0.021,0.216
2729,8.5551,31.6949,33.99,87.18,19.71,2.952,0.017,0.216
2730,10.0384,9.1874,33.48,96.4,3.74,0.984,0.017,0.216
2731,-321.056,7.352,88.56,96.36,434.8,979.357,10.487,0.216
2732,3.4565,15.4904,48.33,48.33,7.85,2.296,0.024,0.215
2733,2.8849,32.3706,39.05,39.05,20.39,2.995,0.02,0.215
2734,-1.4079,15.1892,27.53,24.1,23.82,2.171,0.014,0.215
2735,-422.604,22.1103,100.0,86.43,524.88,1181.68,30.05,0.215
2736,2.9426,28.6447,46.77,46.77,16.88,3.822,0.023,0.215
2737,9.2519,29.4243,36.89,96.01,8.94,2.267,0.018,0.214
2738,6.8477,14.0166,41.04,94.01,73.43,12.242,0.021,0.214
2739,2.4893,14.6257,32.94,32.94,28.99,3.511,0.016,0.214
2740,-422.604,50.0075,100.0,91.58,524.88,1181.68,30.05,0.214
2741,-4.9023,21.8073,65.48,87.88,103.93,59.479,0.033,0.214
2742,7.2409,70.5995,46.3,93.44,11.87,3.531,0.023,0.214
2743,7.0572,16.1463,40.62,94.15,68.8,11.406,0.02,0.213
2744,1.751,29.2358,42.54,42.54,38.29,7.176,0.021,0.213
2745,6.49,18.349,48.76,88.53,6.05,1.963,0.024,0.213
2746,-3.2131,26.9276,59.58,59.58,34.33,14.965,0.03,0.213
2747,3.5911,5.659,40.4,40.4,6.48,1.498,0.02,0.213
2748,3.4981,66.2215,25.03,25.03,9.87,1.071,0.013,0.212
2749,8.1686,68.4257,36.7,90.74,38.87,5.472,0.018,0.212
2750,9.0726,5.0783,40.21,97.72,4.65,1.266,0.02,0.212
2751,-9.3987,36.5059,60.22,26.62,68.37,29.803,0.03,0.212
2752,-428.3306,19.4135,100.0,92.69,533.05,1200.769,30.05,0.212
2753,8.9848,52.4903,34.83,95.46,44.31,5.81,0.017,0.211
2754,3.6965,13.7913,32.27,32.27,5.72,0.746,0.016,0.211
2755,3.7082,300.5825,40.47,40.47,4.23,1.224,0.02,0.211
2756,-689.4621,13.9996,100.0,100.0,919.76,2071.207,30.05,0.211
2757,-297.6617,39.5273,100.0,39.72,1063.21,2395.014,30.05,0.211
2758,-863.2595,46.8124,100.0,14.31,3112.53,7006.332,30.05,0.21
2759,9.0593,24.2646,33.6,93.46,38.29,5.03,0.017,0.21
2760,0.6581,39.9398,39.86,27.49,4.39,1.222,0.02,0.21
2761,-31.3635,35.8235,74.41,74.41,88.5,86.505,0.491,0.21
2762,3.1616,27.2488,45.84,45.84,12.15,3.522,0.023,0.21
2763,5.9182,22.4689,45.92,92.25,55.31,11.805,0.023,0.21
2764,5.9392,22.1312,45.12,83.74,25.79,5.706,0.023,0.209
2765,-422.604,15.4621,100.0,95.49,524.88,1181.68,30.05,0.209
2766,2.9275,14.7011,46.78,46.78,17.14,3.871,0.023,0.209
2767,8.207,11.019,41.89,94.73,10.58,2.838,0.021,0.209
2768,7.0145,54.7811,43.59,95.21,50.19,9.357,0.022,0.209
2769,8.8128,86.2377,34.97,93.06,37.07,4.887,0.017,0.208
2770,-458.654,14.5046,100.0,100.0,524.88,1181.68,30.05,0.208
2771,-1521.431,33.9533,100.0,100.0,2099.52,4724.27,30.05,0.208
2772,-782.1981,2.4199,100.0,95.09,1056.99,2380.327,30.05,0.208
2773,8.0905,40.8954,39.31,97.08,50.68,8.259,0.02,0.208
2774,6.8756,25.7511,45.23,97.26,48.01,10.169,0.023,0.207
2775,-422.604,46.0066,100.0,92.69,524.88,1181.68,30.05,0.207
2776,-0.7543,22.6525,62.72,94.2,80.21,39.842,0.031,0.207
2777,10.6639,18.4977,28.09,95.44,8.41,1.815,0.014,0.207
2778,-1147.8846,26.779,95.24,95.24,1627.93,3664.944,20.572,0.207
2779,2.8083,9.8449,21.41,21.41,24.67,2.048,0.011,0.206
2780,8.3415,29.113,43.37,95.97,4.36,1.352,0.022,0.206
2781,2.3692,34.4722,56.22,56.22,21.53,7.694,0.028,0.206
2782,8.2103,40.2693,41.77,94.31,9.07,2.622,0.021,0.206
2783,7.368,32.4433,37.43,85.6,41.26,5.908,0.019,0.206
2784,-2471.8298,58.5862,99.37,88.54,3564.32,8021.824,28.691,0.205
2785,-422.604,13.4348,100.0,94.11,524.88,1181.68,30.05,0.205
2786,2.7817,14.918,49.31,49.31,18.64,4.725,0.025,0.205
2787,8.9166,22.813,39.51,97.21,10.72,2.645,0.02,0.205
2788,5.4315,46.9311,45.43,85.08,45.44,9.835,0.023,0.205
2789,7.7775,8.0626,42.72,97.79,38.53,7.273,0.021,0.205
2790,-453.3684,20.3508,99.22,99.22,524.88,1181.68,28.361,0.204
2791,2.2132,14.6148,56.41,56.41,23.57,8.441,0.028,0.204
2792,9.1202,28.9706,35.29,92.7,9.28,2.204,0.018,0.204
2793,9.4291,22.439,33.25,97.54,50.48,6.211,0.017,0.204
2794,7.8879,20.5992,39.01,91.03,32.96,5.101,0.02,0.204
2795,9.0255,84.3701,34.38,89.2,3.9,1.016,0.017,0.203
2796,-40.6338,10.8143,80.64,95.87,169.46,257.1,3.114,0.203
2797,-427.3339,58.1767,100.0,92.17,531.58,1197.446,30.05,0.203
2798,2.2621,2.3748,45.0,45.0,28.87,5.832,0.022,0.203
2799,-4.1036,10.3719,37.4,26.28,32.11,4.979,0.019,0.203
2800,8.9278,10.259,35.01,89.26,3.9,1.031,0.018,0.202
2801,-633.8159,12.3063,100.0,100.0,837.32,1885.72,30.05,0.202
2802,3.31,69.1005,42.81,42.81,10.11,2.858,0.021,0.202
2803,3.7731,1.864,27.83,27.83,4.28,0.557,0.014,0.202
2804,3.2813,21.4935,33.66,33.66,13.6,1.745,0.017,0.202
2805,3.764,29.776,32.12,32.12,3.54,0.942,0.016,0.201
2806,-1167.242,22.0151,100.0,100.0,1574.64,3543.64,30.05,0.201
2807,9.7677,76.6395,31.93,92.16,5.23,1.053,0.016,0.201
2808,7.549,17.5192,41.24,97.11,56.74,9.839,0.021,0.201
2809,2.903,34.727,34.37,34.37,21.35,2.429,0.017,0.201
2810,9.7183,24.2452,34.75,95.46,3.61,1.001,0.017,0.2
2811,-0.5455,9.5164,65.27,97.87,68.13,38.655,0.033,0.2
2812,-2.0048,30.0858,40.42,27.31,12.75,3.673,0.02,0.2
2813,6.4702,36.1449,42.06,93.8,75.29,13.496,0.021,0.2
2814,5.9508,21.9348,48.44,96.81,52.62,12.529,0.024,0.2
2815,-458.654,6.8966,100.0,100.0,524.88,1181.68,30.05,0.2
2816,-103.4595,270.2062,80.88,80.88,182.19,281.604,3.273,0.199
2817,3.6733,45.7486,31.7,31.7,5.5,1.065,0.016,0.199
2818,3.8162,29.0858,19.18,19.18,3.54,0.423,0.01,0.199
2819,7.2706,26.5082,42.77,88.66,17.98,3.286,0.021,0.199
2820,0.6642,318.6035,38.84,26.08,4.35,1.183,0.019,0.199
2821,-3.3069,16.953,68.41,96.77,77.66,52.818,0.034,0.198
2822,7.8008,45.6737,43.36,93.57,11.1,3.057,0.022,0.198
2823,1.7583,9.1282,33.37,33.37,43.49,5.02,0.017,0.198
2824,8.3728,44.4349,35.25,90.21,40.42,5.241,0.018,0.198
2825,6.8109,34.0363,40.71,79.48,4.06,1.211,0.02,0.198
2826,-16.6163,327.7557,68.88,68.88,61.43,42.505,0.034,0.197
2827,8.208,26.0772,40.62,92.9,10.67,2.734,0.02,0.197
2828,8.0656,9.2782,38.54,91.29,29.6,4.62,0.019,0.197
2829,3.5795,24.4989,27.97,27.97,8.59,0.77,0.014,0.197
2830,10.2232,26.533,31.07,94.62,3.43,0.916,0.016,0.197
2831,2.2354,23.7601,57.11,57.11,22.84,8.512,0.029,0.196
2832,7.455,18.0006,45.28,93.56,11.19,3.288,0.023,0.196
2833,1.7018,32.8679,38.97,38.97,42.15,6.121,0.019,0.196
2834,7.9995,32.1781,35.59,87.04,34.72,4.823,0.018,0.196
2835,-458.654,46.3033,100.0,100.0,524.88,1181.68,30.05,0.196
2836,-30.6588,29.445,71.18,71.18,97.02,77.808,0.074,0.195
2837,8.7175,19.4989,39.19,94.94,9.66,2.498,0.02,0.195
2838,-3736.0835,28.3518,100.0,100.0,5380.02,12106.445,30.05,0.195
2839,7.1436,6.5873,42.33,92.44,42.11,7.637,0.021,0.195
2840,0.6761,35.6588,37.69,14.09,4.21,1.132,0.019,0.195
2841,-612.4453,38.9246,100.0,100.0,805.82,1814.484,30.05,0.195
2842,0.2747,17.2843,38.46,27.21,9.62,2.441,0.019,0.194
2843,2.3573,39.5963,39.62,39.62,29.74,4.53,0.02,0.194
2844,7.0514,16.8226,44.02,94.95,45.24,8.447,0.022,0.194
2845,8.1044,33.9921,42.6,92.95,4.51,1.342,0.021,0.194
2846,4.7315,6.0744,50.8,83.91,27.14,7.807,0.025,0.194
2847,-990.305,21.0728,100.0,100.0,1312.2,2953.85,30.05,0.193
2848,4.7837,34.4954,46.1,87.33,72.05,15.235,0.023,0.193
2849,8.2798,63.863,40.44,97.79,37.28,6.358,0.02,0.193
2850,7.7416,19.8442,42.21,89.34,4.32,1.299,0.021,0.193
2851,5.2115,67.968,51.04,97.27,55.47,15.035,0.026,0.193
2852,9.4703,42.8006,28.43,84.88,5.15,0.962,0.014,0.192
2853,6.0343,17.9441,41.08,86.16,68.92,11.335,0.021,0.192
2854,-1.3169,18.4663,36.26,29.58,36.13,5.104,0.018,0.192
2855,0.6796,23.2616,37.99,14.46,4.14,1.134,0.019,0.192
2856,2.9639,11.7135,47.15,47.15,16.4,3.803,0.024,0.192
2857,9.2393,42.5191,37.85,97.45,10.31,2.469,0.019,0.191
2858,3.8183,36.7223,18.62,18.62,3.5,0.417,0.009,0.191
2859,7.8624,11.3859,40.78,92.18,22.85,4.289,0.02,0.191
2860,0.6531,25.1396,41.74,19.42,4.36,1.287,0.021,0.191
2861,5.3575,30.2821,49.94,90.23,38.2,9.613,0.025,0.191
2862,3.2959,37.585,42.75,42.75,10.38,2.891,0.021,0.19
2863,1.7601,304.4774,45.8,45.8,37.18,7.525,0.023,0.19
2864,-2.5877,30.9373,44.01,23.4,37.33,7.211,0.022,0.19
2865,9.3944,21.7337,32.49,89.66,3.57,0.951,0.016,0.19
2866,-681.8043,9.4325,100.0,100.0,908.41,2045.681,30.05,0.19
2867,6.7028,29.2017,43.9,85.3,11.45,3.171,0.022,0.19
2868,3.4078,16.0847,32.42,32.42,11.11,1.478,0.016,0.189
2869,-2.7456,14.7811,38.12,23.52,26.51,4.201,0.019,0.189
2870,-357.7333,27.5833,96.0,95.11,453.72,1021.578,21.944,0.189
2871,-1485.381,12.6117,100.0,100.0,2099.52,4724.27,30.05,0.189
2872,8.5901,56.0515,40.57,95.93,10.12,2.661,0.02,0.189
2873,2.1149,22.1126,33.3,33.3,36.75,4.15,0.017,0.188
2874,7.3103,13.329,41.36,88.81,24.78,4.653,0.021,0.188
2875,8.0418,27.4971,39.47,88.1,4.59,1.232,0.02,0.188
2876,8.1873,6.4678,41.93,96.26,20.21,4.154,0.021,0.188
2877,0.0444,19.6044,47.11,25.02,11.84,3.636,0.024,0.188
2878,1.7475,23.3342,41.44,41.44,39.71,6.64,0.021,0.187
2879,6.0615,22.3254,48.45,97.54,51.84,12.372,0.024,0.187
2880,0.6608,29.2259,39.8,13.14,4.35,1.215,0.02,0.187
2881,-12.1883,17.3324,65.17,65.17,36.04,20.48,0.033,0.187
2882,8.4518,25.6803,39.09,92.59,9.84,2.511,0.02,0.187
2883,9.3955,28.9349,34.05,96.83,41.06,4.999,0.017,0.186
2884,-1.6896,34.5017,35.78,31.73,26.87,3.46,0.018,0.186
2885,0.6737,23.7716,40.31,25.7,4.12,1.204,0.02,0.186
2886,-658.4467,22.9509,100.0,100.0,873.81,1967.822,30.05,0.186
2887,-427.9697,11.9608,100.0,86.29,532.52,1199.566,30.05,0.186
2888,7.1262,17.1008,41.54,94.57,59.14,10.304,0.021,0.186
2889,7.6086,9.9475,43.85,97.73,37.21,7.133,0.022,0.185
2890,0.695,55.8765,35.71,20.56,3.99,1.056,0.018,0.185
2891,-314.1874,4.9686,100.0,52.88,1134.46,2554.642,30.05,0.185
2892,7.493,20.4572,45.53,94.49,12.28,3.504,0.023,0.185
2893,1.7141,25.6319,37.84,37.84,42.6,5.817,0.019,0.185
2894,-2.4256,26.5222,35.95,26.63,38.09,5.21,0.018,0.184
2895,0.7055,39.9907,34.63,29.14,3.85,1.018,0.017,0.184
2896,-1.6399,13.0298,44.24,40.74,22.8,5.0,0.022,0.184
2897,3.2924,50.6377,41.59,41.59,10.64,2.818,0.021,0.184
2898,5.2595,15.6413,49.0,96.41,66.61,16.214,0.025,0.184
2899,7.9491,19.9118,38.22,88.68,24.48,3.655,0.019,0.183
2900,0.6856,5.5138,39.8,16.32,3.95,1.168,0.02,0.183
2901,2.774,12.3868,58.45,95.41,56.26,21.865,0.029,0.183
2902,3.3532,11.1994,40.6,40.6,9.66,2.606,0.02,0.183
2903,6.9047,35.7788,39.88,86.75,43.67,7.299,0.02,0.183
2904,-2.6953,8.9728,33.53,26.68,43.14,5.384,0.017,0.182
2905,5.859,74.4177,49.78,84.64,5.76,1.978,0.025,0.182
2906,-276.926,10.4705,87.92,87.92,372.2,837.791,9.702,0.182
2907,-427.015,25.5456,100.0,95.02,531.1,1196.383,30.05,0.182
2908,7.2344,14.9348,36.91,82.1,32.48,4.558,0.018,0.182
2909,7.2369,24.569,38.81,85.1,31.62,4.903,0.019,0.181
2910,7.0464,24.6999,40.97,81.86,4.46,1.271,0.02,0.181
2911,-10.1405,3.9953,64.67,64.67,39.48,22.433,0.032,0.181
2912,3.3951,24.4589,38.32,38.32,9.17,2.382,0.019,0.181
2913,3.6322,14.3255,45.18,78.06,81.64,16.479,0.023,0.181
2914,9.1791,16.3948,33.63,94.64,39.72,5.146,0.017,0.181
2915,0.5983,14.8595,47.52,21.73,4.78,1.626,0.024,0.18
2916,-1485.381,55.8821,100.0,100.0,2099.52,4724.27,30.05,0.18
2917,-346.4947,6.7011,100.0,100.0,411.19,927.982,30.05,0.18
2918,3.3815,17.3218,30.66,30.66,11.9,1.426,0.015,0.18
2919,-469.1815,12.4232,100.0,15.44,1705.86,3838.885,30.05,0.18
2920,9.0736,1.7553,40.31,97.81,4.34,1.232,0.02,0.179
2921,-884.3191,26.7384,100.0,69.37,1208.28,2720.73,30.05,0.179
2922,-427.1228,14.4918,100.0,86.31,531.26,1196.743,30.05,0.179
2923,3.42,11.1309,42.37,42.37,10.09,1.764,0.021,0.179
2924,2.22,20.9935,39.2,39.2,31.24,5.303,0.02,0.179
2925,-422.604,25.558,100.0,85.48,524.88,1181.68,30.05,0.178
2926,-10.4314,28.3382,63.48,63.48,30.09,15.646,0.032,0.178
2927,3.3235,22.9669,39.67,39.67,10.37,2.617,0.02,0.178
2928,3.4679,32.2094,40.37,40.37,9.51,1.519,0.02,0.178
2929,-3.8306,41.6604,34.17,24.6,28.55,4.029,0.017,0.178
2930,11.4334,23.0202,25.62,97.3,3.15,0.825,0.013,0.177
2931,-70.9329,23.1732,79.94,79.94,140.3,201.468,2.69,0.177
2932,-426.0654,23.9028,100.0,92.58,529.7,1193.218,30.05,0.177
2933,5.3763,11.8209,45.5,92.61,78.14,16.157,0.023,0.177
2934,9.7141,6.1917,29.18,91.45,37.72,3.791,0.015,0.177
2935,8.2327,18.5871,45.18,97.71,4.95,1.529,0.023,0.176
2936,4.8363,14.2481,50.92,85.03,27.26,7.879,0.025,0.176
2937,-426.3151,32.0484,100.0,96.33,530.07,1194.05,30.05,0.176
2938,2.4877,19.267,38.19,38.19,28.5,3.725,0.019,0.176
2939,3.4892,23.9005,33.91,33.91,9.95,1.129,0.017,0.176
2940,-422.604,43.121,100.0,85.98,524.88,1181.68,30.05,0.176
2941,-1485.381,6.6731,100.0,100.0,2099.52,4724.27,30.05,0.175
2942,-427.1166,35.351,100.0,87.36,531.25,1196.722,30.05,0.175
2943,-812.843,15.2248,100.0,100.0,1049.76,2362.31,30.05,0.175
2944,8.2274,35.9143,39.72,96.63,40.71,6.546,0.02,0.175
2945,-422.604,22.9107,100.0,94.98,524.88,1181.68,30.05,0.175
2946,-628.0902,12.5949,100.0,100.0,828.84,1866.634,30.05,0.174
2947,-427.9782,13.536,100.0,97.19,532.53,1199.594,30.05,0.174
2948,-2.7633,6.2207,35.81,27.24,43.29,5.991,0.018,0.174
2949,-3.7245,20.6979,36.78,26.92,42.17,6.161,0.018,0.174
2950,0.7399,48.5826,30.59,27.87,3.39,0.906,0.015,0.174
2951,-22.7583,13.5059,78.0,29.93,135.57,169.796,1.689,0.173
2952,9.3936,12.5736,31.33,89.36,8.62,1.954,0.016,0.173
2953,-2.4789,55.9241,39.5,39.5,37.97,5.806,0.02,0.173
2954,-2.2997,21.4547,34.38,28.8,36.57,4.714,0.017,0.173
2955,3.7168,28.6247,38.14,38.14,4.21,1.146,0.019,0.173
2956,-3.8089,23.2566,44.87,18.83,25.12,5.528,0.022,0.172
2957,7.3062,16.7636,46.12,93.5,10.88,3.333,0.023,0.172
2958,-2.6411,161.8464,39.53,39.53,40.58,6.119,0.02,0.172
2959,-1.2018,10.782,37.83,10.29,18.75,2.643,0.019,0.172
2960,8.2967,12.8766,37.85,87.92,4.1,1.125,0.019,0.172
2961,-30.9702,12.7587,74.31,74.31,87.88,85.37,0.471,0.171
2962,8.3375,16.7355,42.88,97.3,10.84,2.97,0.021,0.171
2963,-11.0917,17.7437,42.28,20.76,75.26,13.288,0.021,0.171
2964,-2.0289,36.5975,41.88,33.18,30.26,5.159,0.021,0.171
2965,8.2843,9.9047,44.44,97.06,4.79,1.465,0.022,0.171
2966,-2.8234,24.4354,59.09,47.66,30.35,13.058,0.03,0.171
2967,9.6906,55.4241,35.64,97.99,9.64,2.256,0.018,0.17
2968,6.5482,37.8616,40.24,86.0,54.07,8.691,0.02,0.17
2969,8.3203,81.6052,38.51,94.76,36.72,5.736,0.019,0.17
2970,0.7174,21.4547,33.34,20.03,3.7,0.977,0.017,0.17
2971,4.2112,28.6565,55.93,96.78,47.02,16.071,0.028,0.17
2972,-426.1081,36.6763,100.0,93.23,529.76,1193.36,30.05,0.169
2973,2.521,25.8287,46.8,46.8,24.67,4.921,0.023,0.169
2974,-2.4398,21.7284,34.97,28.56,38.74,5.028,0.017,0.169
2975,0.7509,9.1916,27.1,26.42,3.28,0.849,0.014,0.169
2976,-3.3577,16.919,41.24,21.65,19.32,3.916,0.021,0.169
2977,7.0581,46.1197,44.84,89.64,11.42,3.273,0.022,0.168
2978,6.2528,21.3195,46.42,97.21,58.28,12.999,0.023,0.168
2979,3.1438,17.4523,37.87,37.87,15.6,2.321,0.019,0.168
2980,3.6803,43.5224,43.63,43.63,4.52,1.388,0.022,0.168
2981,-28.719,14.6894,79.6,26.8,156.1,219.142,2.493,0.168
2982,3.2605,19.9758,42.87,42.87,11.0,2.993,0.021,0.167
2983,9.2521,11.7821,34.9,97.27,39.21,5.401,0.017,0.167
2984,-3.9318,18.1984,43.18,29.73,42.56,8.036,0.022,0.167
2985,6.9579,228.3876,41.83,82.33,4.56,1.317,0.021,0.167
2986,5.6418,46.3727,49.13,91.53,40.15,9.624,0.025,0.167
2987,8.9486,24.2898,31.19,84.31,5.19,1.03,0.016,0.166
